SKU;КодКаспи;Номенклатура;Поставщик;Остаток;Цена;РРЦ;Артикул;Производитель;КредитРассрочка;БонуснаяЦена;СпецЦена;СрокГарантии;Категория;КодПоставщика;
88924485;"";"Тонометр на запястье iHealth Push Wrist Smart Blood Pressure Monitor KD-723";"VenderP";51;12006;15990;"KD-723";"iHealth";15990;12792;12516;"12 мес";"Тонометры";"37588";
88924487;"112463382";"Электроштопор Huo Hou Electric Wine Opener HU0027";"VenderP";29;8084;9790;"HU0027";"Huo Hou";10913;9604;8527;"12 мес";"Аксессуары для бара";"25153";
88924488;"";"Электроштопор Circle Joy CJ-EKPQ04";"VenderP";32;6479;7590;"CJ-EKPQ04";"Circle Joy";9071;7982;6873;"12 мес";"Аксессуары для бара";"44513";
88924495;"110889825";"Компьютерное кресло Corsair T1 Race 2023 Fabric Black and White, CF-9010060-WW";"Asbis";36;139420,2;213000;"CF-9010060-WW";"Corsair";165890;153408;146103;"12 мес";"Компьютерные кресла";"170524-CF-9010060-WW";
88924498;"";"Кофемашина Krups EA829810 8000035344";"VenderP";4;305993;407990;"EA829810 8000035344";"KRUPS";371781;331982;316173;"12 мес";"Кофемашины";"48274";
88924499;"";"Кофемашина Krups Essential EA810870 8000035039";"VenderP";1;239993;319990;"EA810870 8000035039";"KRUPS";284893;260603;248193;"12 мес";"Кофемашины";"48273";
88924501;"119926469";"Карта памяти MicroSD 128GB Netac P500STN с адаптером SD, NT02P500STN-128G-R";"акцент";101;4398;7290;"NT02P500STN-128G-R";"Netac";6377;5612;4580;"12 мес";"Карты памяти";"00-00001208";
88924502;"102226089";"Кофемолка Caso Coffee & Kitchen Flavour";"stn";2;32630;;"Coffee & Kitchen Flavour";"CASO";40298;35657;33959;"12 мес";"Кофемолки";"0000052844";
88924503;"119801694";"Стабилизатор SVC FL-600";"VenderG";51;9130;14990;"FL-600";"SVC";12234;11566;10204;"12 мес";"Стабилизаторы";"58488";
88924505;"119801687";"USB Flash drive 16GB Netac UM1, NT03UM1N-016G-32PN";"акцент";101;1241;2190;"NT03UM1N-016G-32PN";"Netac";1576;1394;1328;"12 мес";"USB Flash накопители";"00-00001180";
88924506;"119801689";"USB Flash drive 8Gb Netac U197, NT03U197N-008G-20BK, Black/Red, USB2.0";"акцент";101;765;1390;"NT03U197N-008G-20BK";"Netac";972;880;838;"12 мес";"USB Flash накопители";"00-00001201";
88924507;"121590861";"USB Flash drive 16Gb Netac U278 USB3.0, NT03U278N-016G-30PN";"акцент";101;1311;2290;"NT03U278N-016G-30PN";"Netac";1665;1470;1400;"12 мес";"USB Flash накопители";"00-00001188";
88924508;"119985732";"USB Flash drive 8GB 2.0 Netac U326 NT03U326N-008G-20PN";"акцент";101;861;1590;"NT03U326N-008G-20PN";"Netac";1093;984;937;"12 мес";"USB Flash накопители";"00-00001184";
88924520;"119801567";"Вентилятор для корпуса Bequiet! Pure Wings 3 120mm PWM BL105";"VenderP";61;5442;10900;"BL105";"be quiet!";7728;6800;5705;"12 мес";"Охлаждение для корпусов ПК";"58170";
88924521;"119801571";"Вентилятор для корпуса Bequiet! Pure Wings 3 120mm PWM high-speed BL106";"VenderP";61;5442;10900;"BL106";"be quiet!";7728;6800;5705;"12 мес";"Охлаждение для корпусов ПК";"58171";
88924523;"119801625";"Вентилятор для корпуса Bequiet! Pure Wings 3 140mm PWM BL109";"VenderP";73;5783;11900;"BL109";"be quiet!";8212;7226;6056;"12 мес";"Охлаждение для корпусов ПК";"58169";
88924540;"";"Принтер HP LaserJet Tank 2502dw, 2R3E3A";"comportal";8;139398;;"2R3E3A";"HP";163793;152019;144780;"12 мес";"Принтеры лазерные";"236677а";
88924540;"";"Принтер HP LaserJet Tank 2502dw, 2R3E3A";"Марвел";2;158336,34;;"2R3E3A";"HP";163793;152019;144780;"12 мес";"Принтеры лазерные";"Marvel2R3E3A";
88924542;"108078166";"Рулетка Fixtec FHSMT205";"stn";50;950;;"FHSMT205";"Fixtec";1207;1059;1049;"12 мес";"Рулетки и мерные ленты";"0000046101";
88924544;"101680269";"Принтер Epson FX-890II, C11CF37401";"VSTrade";9;219632;;"C11CF37401";"Epson";256969;238792;227421;"12 мес";"Принтеры матричные";"26320";
88924552;"101297943";"Вытяжка CENTEK CT-1826-60 Black";"VenderP";2;40478;53690;"CT-1826-60 Black";"Centek";53684;47242;42892;"12 мес";"Вытяжки";"62985";
88924554;"110367703";"Ложка сервировочная Bergner BG-38794-BK";"акцент";101;1273;1990;"BG-38794-BK";"Bergner";1617;1476;1461;"12 мес";"Кухонные принадлежности";"Н0000028773";
88924556;"110367693";"Лопатка Bergner BG-38797-BK";"акцент";101;1284;1990;"BG-38797-BK";"Bergner";1631;1488;1473;"12 мес";"Кухонные принадлежности";"Н0000028776";
88924557;"108340428";"Лопатка Bergner Gizmo BG-3064";"акцент";24;1535;2990;"BG-3064";"Bergner";1919;1748;1731;"12 мес";"Кухонные принадлежности";"Н0000027973";
88924559;"110492497";"Френч-пресс Bergner BG-38346-BK";"акцент";101;3729;5990;"BG-38346-BK";"Bergner";4661;4401;4191;"12 мес";"Чайники и термопоты";"Н0000028771";
88924560;"110492499";"Чайник заварочный Bergner BG-38347-BK";"акцент";101;3520;4990;"BG-38347-BK";"Bergner";4400;4175;3976;"12 мес";"Чайники и термопоты";"Н0000028770";
88924561;"110492498";"Чайник заварочный Bergner BG-38348-BK";"акцент";101;5136;7990;"BG-38348-BK";"Bergner";7293;6418;5640;"12 мес";"Чайники и термопоты";"Н0000028769";
88924563;"113993384";"Увлажнитель воздуха CENTEK СТ-5104";"VenderP";17;12039;15990;"СТ-5104";"Centek";15952;14037;12900;"12 мес";"Увлажнители воздуха";"56369";
88924564;"";"Сплит-система CENTEK CT-65SDC18";"VenderP";1;257258;341190;"CT-65SDC18";"Centek";332630;292714;267976;"12 мес";"Кондиционеры";"63091";
88924576;"119246258";"Резервированный источник питания SVC BPS-12V5A4CH";"VenderP";51;6271;8779;"BPS-12V5A4CH";"SVC";8779;7832;7459;"12 мес.";"Резервированные источники питания";"58514";
88924577;"118616628";"Резервированный источник питания SVC BPS-12V10A9CH";"VenderP";51;8323;12138;"BPS-12V10A9CH";"SVC";12070;10622;9573;"12 мес.";"Резервированные источники питания";"58515";
88924581;"119906488";"Корпус FSP CMT591A Black";"Elco";9;34960;;"CMT591A Black";"FSP";43176;40327;38407;"12 мес";"Корпуса";"ElcoCMT591A";
88924582;"120017447";"Корпус FSP CST130 Basic Black";"Elco";70;15186;;"CST130 Basic Black";"FSP";19837;18111;17249;"12 мес";"Корпуса";"ElcoCST130 Basic (Black)";
88924586;"120017442";"Корпус FSP CST360W White";"Elco";12;26534;;"CST360W White";"FSP";35031;30861;29391;"12 мес";"Корпуса";"ElcoCST360W";
88924587;"119865712";"Корпус FSP CUT593P Black";"Elco";4;58027;;"CUT593P Black";"FSP";69342;66243;63089;"12 мес";"Корпуса";"ElcoCUT593P(B)";
88924587;"119865712";"Корпус FSP CUT593P Black";"Пульсер";1;63582;;"CUT593P Black";"FSP";69342;66243;63089;"12 мес";"Корпуса";"195002";
88924588;"119865642";"Корпус FSP CUT593P White";"Elco";6;59428;;"CUT593P White";"FSP";71016;67817;64588;"12 мес";"Корпуса";"ElcoCUT593P(W)";
88924588;"119865642";"Корпус FSP CUT593P White";"Пульсер";1;65121;;"CUT593P White";"FSP";71016;67817;64588;"12 мес";"Корпуса";"195003";
88924592;"119248132";"Корпус MSI MAG Forge 120A Airflow Black";"Ацерти";10;20865;;"MAG Forge 120A Airflow Black";"MSI";26302;24492;23326;"12 мес";"Корпуса";"33697";
88924593;"119248104";"Корпус MSI MAG Forge 320R Airflow Black";"Ацерти";15;31565;;"MAG Forge 320R Airflow Black";"MSI";38983;36514;34775;"12 мес";"Корпуса";"33696";
88924594;"118890619";"Корпус MSI MPG Velox 100R White";"Ацерти";19;50825;;"MPG Velox 100R White";"MSI";60990;58152;55383;"12 мес";"Корпуса";"33695";
88924601;"112414825";"Удлинитель SVC GS-22M (4 розетки, 22 метра)";"VenderS";51;9684;13899;"GS-22M";"SVC";12977;11524;10975;"12 мес";"Удлинители на катушке";"45182";
88924602;"112473106";"Удлинитель SVC GS-30M (4 розетки, 30 метров)";"VenderS";51;11289;18179;"GS-30M";"SVC";14789;13259;12628;"12 мес";"Удлинители на катушке";"49537";
88924604;"119599683";"ИБП APC Smart-UPS SMT750IC";"VenderP";6;328716;394459;"SMT750IC";"APC";382954;370362;352726;"12 мес";"Источники бесперебойного питания";"61347";
88924605;"117786496";"ИБП APC Back-UPS, BE650G2-GR";"comportal";151;85760;121278;"BE650G2-GR";"APC";101626;97401;92763;"12 мес";"Источники бесперебойного питания";"235561";
88924605;"117786496";"ИБП APC Back-UPS, BE650G2-GR";"VenderP";51;95602;121278;"BE650G2-GR";"APC";101626;97401;92763;"12 мес";"Источники бесперебойного питания";"61375";
88924608;"114116900";"ИБП APC Easy UPS SRV3KRILRK";"VenderP";4;810500;1023022;"SRV3KRILRK";"APC";944233;911647;868235;"12 мес";"Источники бесперебойного питания";"61359";
88924608;"114116900";"ИБП APC Easy UPS SRV3KRILRK";"Марвел";1;856002;1023022;"SRV3KRILRK";"APC";944233;911647;868235;"12 мес";"Источники бесперебойного питания";"MarvelSRV3KRILRK";
88924610;"";"ИБП APC Smart-UPS SMT2200IC ";"VenderG";2;975200;1170240;"SMT2200IC";"APC";1136108;1096687;1044464;"12 мес";"Источники бесперебойного питания";"61345";
88924612;"114116351";"ИБП APC Smart-UPS SRT5KRMXLI";"VenderP";3;2482520;2799197;"SRT5KRMXLI";"APC";2892136;2790161;2657296;"12 мес";"Источники бесперебойного питания";"61354";
88924614;"";"ИБП APC Smart-UPS SRTG10KXLI";"VenderG";2;3378800;3909562;"SRTG10KXLI";"APC";3936302;3797132;3616316;"12 мес";"Источники бесперебойного питания";"61348";
88924615;"114117046";"ИБП APC Smart-UPS SRTG6KXLI";"comportal";4;2016952;2517373;"SRTG6KXLI";"APC";2349749;2267096;2159139;"12 мес";"Источники бесперебойного питания";"234861";
88924615;"114117046";"ИБП APC Smart-UPS SRTG6KXLI";"VenderP";4;2032000;2517373;"SRTG6KXLI";"APC";2349749;2267096;2159139;"12 мес";"Источники бесперебойного питания";"61350";
88924617;"118400398";"Карта памяти microSDXC 1TB Kingston Canvas Go! Plus, SDCG3/1TB";"акцент";49;49359;74990;"SDCG3/1TB";"Kingston";59478;53435;50890;"12 мес";"Карты памяти";"00-00001061";
88924621;"116910099";"Картридж Canon 070, 5639C002AA";"VenderS";51;53000;77000;"5639C002AA";"Canon";68900;58625;54790;"12 мес";"Картриджи, тонеры, барабаны";"59645";
88924621;"116910099";"Картридж Canon 070, 5639C002AA";"comportal";62;54452;77000;"5639C002AA";"Canon";68900;58625;54790;"12 мес";"Картриджи, тонеры, барабаны";"237709";
88924624;"114299024";"МФУ Canon imageRUNNER C3326I, 5965C005AA (базовый блок, не является рабочей конфигурацией)";"comportal";1;813284;1055000;"5965C005AA";"Canon";955310;881142;839183;"12 мес";"МФУ лазерные";"234913";
88924624;"114299024";"МФУ Canon imageRUNNER C3326I, 5965C005AA (базовый блок, не является рабочей конфигурацией)";"VenderG";51;828721;1055000;"5965C005AA";"Canon";955310;881142;839183;"12 мес";"МФУ лазерные";"59980";
88924625;"117542775";"МФУ Canon imageRUNNER 2925I, 5976C005AA";"VenderS";2;1653000;1852000;"5976C005AA";"Canon";1925745;1789295;1704090;"12 мес";"МФУ лазерные";"59954";
88924626;"113691786";"МФУ Canon imageRUNNER 2930I, 5975C005AA";"VenderS";40;1932161;2690000;"5975C005AA";"Canon";2250968;2091207;1991626;"12 мес";"МФУ лазерные";"59345";
88924627;"112920930";"МФУ Canon IR ADVANCE DX C3926I, 5963C005AA";"VenderS";37;2159635;2403000;"5963C005AA";"Canon";2515975;2337220;2225924;"12 мес";"МФУ лазерные";"59970";
88924627;"112920930";"МФУ Canon IR ADVANCE DX C3926I, 5963C005AA";"comportal";78;2810291;2403000;"5963C005AA";"Canon";2515975;2337220;2225924;"12 мес";"МФУ лазерные";"237701";
88924628;"112419029";"МФУ Canon IR ADVANCE DX C3922I, 5964C005AA";"VenderS";2;2001670;2426100;"5964C005AA";"Canon";2369285;2166381;2063220;"12 мес";"МФУ лазерные";"59862";
88924629;"116658696";"МФУ Canon IR ADVANCE DX C3930I, 5962C005AA";"VenderS";5;3313880;3782950;"5962C005AA";"Canon";3860670;3585536;3414796;"12 мес";"МФУ лазерные";"59347";
88924630;"107505656";"МФУ Canon iSensys MF552dw, 5160C011AA";"VenderS";25;345600;431000;"5160C011AA";"Canon";402624;375341;357468;"12 мес";"МФУ лазерные";"59319";
88924632;"116489271";"МФУ Canon MAXIFY GX1040, 6169C007AA";"VenderS";14;189000;245000;"6169C007AA";"Canon";222075;205979;196170;"12 мес";"МФУ струйные";"59352";
88924633;"116489844";"МФУ Canon MAXIFY GX2040, 6171C007AA";"VenderS";4;203000;262000;"6171C007AA";"Canon";239489;221120;210590;"12 мес";"МФУ струйные";"59353";
88924641;"";"Сканер Canon CanoScan LiDE 400, 2996C010";"VenderS";51;48000;62000;"2996C010";"Canon";62000;54560;50440;"12 мес";"Сканеры";"59790";
88924645;"119850904";"HUB USB 3.0 UGREEN CM498 15600 3 x USB-A,Type-C, HDMI, VGA,SD, microSD, LAN";"VSTrade";251;15370;;"CM498 15600 ";"UGREEN";19981;17583;15931;"12 мес";"Разветвители USB";"31165";
88924647;"120102747";"Жесткий диск 8Tb WD Purple WD85PURZ";"Ацерти";140;128400;;"WD85PURZ";"Western Digital";150870;141719;134970;"24 мес.";"Жесткие диски 3.5"" (для ПК)";"33842";
88924651;"120573027";"Клавиатура Rapoo NK1900 Black";"VenderP";51;2620;4173;"NK1900 Black";"RAPOO";3275;3096;2949;"12 мес.";"Клавиатуры";"58012";
88924658;"";"Принтер HP Color LaserJet Enterprise 6700dn, 6QN33A";"VSTrade";1;634940;;"6QN33A";"HP";748151;687947;655188;"12 мес";"Принтеры лазерные";"31232";
88924660;"116608492";"МФУ Canon i-SENSYS X 1440i, 5951C003 (картридж приобретается отдельно)";"Марвел";30;270738;315857;"5951C003";"Canon";316763;294378;280360;"12 мес";"МФУ лазерные";"Marvel5951C003";
88924668;"116053599";"МФУ HP Color LaserJet Pro 4303fdn, 5HH66A";"VSTrade";1;305810;;"5HH66A";"HP";356269;332308;316484;"12 мес";"МФУ лазерные";"31252";
88924672;"";"МФУ Canon MAXIFY GX4040, 5779C009";"VenderS";25;183000;268000;"5779C009";"Canon";215271;199490;189990;"12 мес";"МФУ струйные";"81734";
88924675;"";"МФУ Epson L5590, C11CK57404";"VSTrade";1;246450;;"C11CK57404";"Epson";293968;268111;255344;"12 мес";"МФУ струйные";"30226";
88924676;"";"МФУ Epson SC-T5700DM, C11CH82301A0";"VSTrade";2;6914910;;"C11CH82301A0";"Epson";8401616;7480050;7123857;"12 мес";"МФУ струйные";"30692";
88924677;"";"Плоттер HP DesignJet T1600PS, 3EK11A";"VSTrade";1;3120110;;"3EK11A";"HP";3655924;3383849;3222713;"12 мес";"Плоттеры";"31223";
88924682;"";"Процессор AMD EPYC 7513 OEM";"Пульсер";1;563450;;"EPYC 7513 OEM";"AMD";670910;609456;580434;"12 мес";"Процессоры для сервера";"184691";
88924685;"120588217";"Видеокарта ASUS Dual RTX 3050 LP BRK OC Edition 6GB GDDR6 RTX3050-O6G-LP-BRK";"Ацерти";1;117700;;"RTX3050-O6G-LP-BRK";"ASUS";138886;127660;121581;"12 мес";"Видеокарты";"33974";
88924686;"120619858";"Видеокарта ASUS Dual RTX 3050 OC Edition 6GB DUAL-RTX3050-O6G";"Ацерти";28;115025;;"DUAL-RTX3050-O6G";"ASUS";135980;124767;118826;"12 мес";"Видеокарты";"33971";
88924706;"104919445";"Каркасный бассейн Bestway 56403";"VenderG";1;27999;40244;"56403";"Bestway";38931;32279;31339;"12 мес";"Бассейны";"17424";
88924707;"103728419";"Каркасный бассейн Bestway 56411";"VenderG";1;43499;62934;"56411";"Bestway";52416;48723;47304;"12 мес";"Бассейны";"15169";
88924719;"15400014";"Каркасный бассейн Bestway 56706";"VenderG";1;39999;62935;"56706";"Bestway";55332;45010;43699;"12 мес";"Бассейны";"957";
88924720;"119613909";"Каркасный бассейн Bestway 56985";"VenderG";1;33499;54151;"56985";"Bestway";43551;38114;37004;"12 мес";"Бассейны";"31946";
